"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-02 17:00","2019","09","02","17:00","20.8","","16.9","","78","","21","","19","","48.3","","100.84","","26","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-02 18:00","2019","09","02","18:00","20.1","","16.6","","80","","23","","15","","48.3","","100.87","","25","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-02 19:00","2019","09","02","19:00","19.1","","16.4","","84","","23","","8","","24.1","","100.90","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-02 20:00","2019","09","02","20:00","17.7","","15.7","","88","","25","","7","","24.1","","100.96","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-02 21:00","2019","09","02","21:00","18.6","","16.5","","87","","31","","6","","24.1","","101.00","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-02 22:00","2019","09","02","22:00","18.4","","16.3","","87","","32","","13","","24.1","","101.03","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-02 23:00","2019","09","02","23:00","17.8","","14.2","","79","","35","","15","","24.1","","101.10","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 00:00","2019","09","03","00:00","15.8","","13.4","","86","","36","","18","","24.1","","101.24","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 01:00","2019","09","03","01:00","13.7","","10.8","","83","","3","","18","","24.1","","101.25","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 02:00","2019","09","03","02:00","14.2","","11.1","","81","","1","","7","","24.1","","101.24","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 03:00","2019","09","03","03:00","14.3","","11.6","","83","","34","","5","","24.1","","101.27","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 04:00","2019","09","03","04:00","13.5","","11.4","","87","","35","","9","","24.1","","101.34","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 05:00","2019","09","03","05:00","12.3","","10.0","","86","","36","","8","","24.1","","101.43","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 06:00","2019","09","03","06:00","12.6","","9.5","","81","","1","","12","","24.1","","101.54","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 07:00","2019","09","03","07:00","13.0","","8.4","","73","","4","","16","","48.3","","101.58","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 08:00","2019","09","03","08:00","14.3","","7.8","","65","","5","","16","","48.3","","101.59","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 09:00","2019","09","03","09:00","15.8","","6.2","","52","","5","","13","","48.3","","101.57","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 10:00","2019","09","03","10:00","16.6","","6.3","","50","","3","","8","","48.3","","101.55","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 11:00","2019","09","03","11:00","17.5","","7.3","","51","","19","","5","","48.3","","101.51","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 12:00","2019","09","03","12:00","17.9","","6.1","","46","","32","","4","","48.3","","101.45","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 13:00","2019","09","03","13:00","18.4","","5.9","","44","","18","","14","","48.3","","101.42","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 14:00","2019","09","03","14:00","19.3","","7.5","","46","","19","","12","","48.3","","101.37","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 15:00","2019","09","03","15:00","19.7","","5.4","","39","","17","","8","","48.3","","101.29","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 16:00","2019","09","03","16:00","19.5","","5.9","","41","","18","","6","","48.3","","101.22","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 17:00","2019","09","03","17:00","18.4","","7.3","","48","","16","","12","","48.3","","101.16","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 18:00","2019","09","03","18:00","18.5","","8.5","","52","","13","","16","","48.3","","101.16","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 19:00","2019","09","03","19:00","18.0","","8.6","","54","","11","","12","","24.1","","101.18","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 20:00","2019","09","03","20:00","17.6","","9.1","","57","","8","","14","","24.1","","101.11","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 21:00","2019","09","03","21:00","17.6","","9.2","","58","","9","","15","","24.1","","101.01","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 22:00","2019","09","03","22:00","17.2","","9.6","","61","","10","","17","","24.1","","100.85","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-03 23:00","2019","09","03","23:00","17.2","","10.3","","63","","11","","18","","24.1","","100.66","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 00:00","2019","09","04","00:00","17.4","","12.1","","71","","13","","21","","24.1","","100.58","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 01:00","2019","09","04","01:00","18.2","","13.4","","73","","16","","16","","24.1","","100.46","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 02:00","2019","09","04","02:00","18.2","","15.1","","82","","16","","29","","24.1","","100.30","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 03:00","2019","09","04","03:00","18.0","","15.6","","86","","15","","20","","24.1","","100.19","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 04:00","2019","09","04","04:00","17.8","","15.8","","88","","14","","23","","24.1","","100.07","","","","","","Thunderstorms,Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 05:00","2019","09","04","05:00","17.9","","16.9","","93","","17","","28","","12.9","","100.14","","","","","","Thunderstorms,Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 06:00","2019","09","04","06:00","18.1","","17.0","","93","","16","","23","","16.1","","100.11","","","","","","Thunderstorms,Moderate Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 07:00","2019","09","04","07:00","18.6","","17.2","","91","","16","","26","","24.1","","100.07","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 08:00","2019","09","04","08:00","19.0","","17.4","","90","","16","","19","","24.1","","100.05","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 09:00","2019","09","04","09:00","19.6","","18.2","","92","","19","","22","","24.1","","100.03","","","","","","Moderate Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 10:00","2019","09","04","10:00","20.7","","19.0","","90","","18","","20","","24.1","","100.04","","27","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 11:00","2019","09","04","11:00","22.1","","18.9","","82","","21","","26","","24.1","","100.02","","29","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 12:00","2019","09","04","12:00","24.0","","18.3","","70","","22","","35","","48.3","","99.97","","30","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 13:00","2019","09","04","13:00","22.4","","15.6","","65","","26","","37","","48.3","","100.07","","27","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 14:00","2019","09","04","14:00","22.9","","14.3","","58","","24","","41","","48.3","","100.14","","26","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 15:00","2019","09","04","15:00","22.2","","13.4","","57","","27","","49","","48.3","","100.28","","25","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 16:00","2019","09","04","16:00","20.3","","11.7","","57","","27","","38","","48.3","","100.42","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 17:00","2019","09","04","17:00","19.1","","11.0","","59","","28","","31","","48.3","","100.60","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 18:00","2019","09","04","18:00","17.4","","10.5","","64","","30","","33","","48.3","","100.77","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 19:00","2019","09","04","19:00","16.7","","8.1","","56","","31","","31","","24.1","","100.94","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 20:00","2019","09","04","20:00","15.2","","8.4","","63","","30","","10","","24.1","","101.13","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 21:00","2019","09","04","21:00","15.9","","9.3","","64","","30","","8","","24.1","","101.21","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 22:00","2019","09","04","22:00","15.7","","9.8","","68","","30","","8","","24.1","","101.25","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-04 23:00","2019","09","04","23:00","15.6","","9.6","","67","","29","","10","","24.1","","101.31","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 00:00","2019","09","05","00:00","15.4","","10.0","","70","","28","","11","","24.1","","101.34","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 01:00","2019","09","05","01:00","13.4","","9.7","","78","","28","","8","","24.1","","101.36","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 02:00","2019","09","05","02:00","12.3","","9.4","","82","","29","","9","","24.1","","101.37","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 03:00","2019","09","05","03:00","11.7","","9.3","","86","","30","","9","","24.1","","101.41","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 04:00","2019","09","05","04:00","11.6","","9.6","","87","","30","","12","","24.1","","101.40","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 05:00","2019","09","05","05:00","11.0","","9.0","","87","","30","","10","","48.3","","101.47","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 06:00","2019","09","05","06:00","10.7","","8.8","","88","","4","","3","","48.3","","101.51","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 07:00","2019","09","05","07:00","14.1","","10.2","","77","","22","","7","","48.3","","101.55","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 08:00","2019","09","05","08:00","15.5","","11.4","","76","","19","","10","","48.3","","101.56","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 09:00","2019","09","05","09:00","17.3","","10.6","","65","","26","","10","","48.3","","101.57","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 10:00","2019","09","05","10:00","17.9","","7.6","","51","","30","","12","","48.3","","101.55","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 11:00","2019","09","05","11:00","18.8","","7.8","","49","","26","","19","","48.3","","101.54","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 12:00","2019","09","05","12:00","19.5","","7.8","","46","","27","","23","","48.3","","101.53","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 13:00","2019","09","05","13:00","19.7","","7.8","","46","","25","","22","","48.3","","101.48","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 14:00","2019","09","05","14:00","20.2","","9.1","","48","","28","","22","","48.3","","101.41","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 15:00","2019","09","05","15:00","20.5","","8.0","","44","","27","","23","","48.3","","101.38","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 16:00","2019","09","05","16:00","20.7","","8.7","","46","","25","","18","","48.3","","101.37","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 17:00","2019","09","05","17:00","20.3","","7.9","","44","","25","","18","","48.3","","101.39","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 18:00","2019","09","05","18:00","18.7","","8.4","","51","","26","","12","","48.3","","101.41","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 19:00","2019","09","05","19:00","18.2","","8.5","","53","","23","","5","","48.3","","101.42","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 20:00","2019","09","05","20:00","16.4","","9.0","","62","","25","","6","","24.1","","101.42","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 21:00","2019","09","05","21:00","15.5","","9.2","","66","","25","","7","","24.1","","101.43","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 22:00","2019","09","05","22:00","16.2","","9.6","","64","","24","","4","","24.1","","101.39","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-05 23:00","2019","09","05","23:00","15.6","","9.8","","68","","36","","2","","24.1","","101.40","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 00:00","2019","09","06","00:00","14.0","","11.0","","82","","36","","2","","24.1","","101.37","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 01:00","2019","09","06","01:00","13.2","","11.0","","87","","36","","2","","24.1","","101.36","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 02:00","2019","09","06","02:00","13.1","","9.9","","81","","36","","8","","24.1","","101.37","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 03:00","2019","09","06","03:00","11.8","","9.5","","86","","2","","14","","24.1","","101.35","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 04:00","2019","09","06","04:00","11.7","","9.8","","88","","1","","8","","24.1","","101.34","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 05:00","2019","09","06","05:00","12.2","","10.3","","88","","1","","13","","24.1","","101.39","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 06:00","2019","09","06","06:00","12.3","","10.6","","90","","4","","12","","48.3","","101.41","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 07:00","2019","09","06","07:00","13.3","","10.8","","85","","2","","16","","48.3","","101.41","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 08:00","2019","09","06","08:00","14.6","","11.0","","79","","4","","13","","48.3","","101.40","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 09:00","2019","09","06","09:00","16.1","","11.1","","72","","4","","15","","48.3","","101.38","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 10:00","2019","09","06","10:00","17.1","","11.2","","68","","2","","12","","48.3","","101.33","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 11:00","2019","09","06","11:00","19.2","","11.7","","61","","4","","16","","48.3","","101.28","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 12:00","2019","09","06","12:00","20.3","","11.5","","57","","4","","17","","48.3","","101.19","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 13:00","2019","09","06","13:00","20.7","","9.0","","47","","7","","18","","48.3","","101.11","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 14:00","2019","09","06","14:00","21.8","","7.9","","40","","8","","16","","48.3","","101.03","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 15:00","2019","09","06","15:00","21.8","","9.8","","46","","8","","17","","48.3","","100.96","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 16:00","2019","09","06","16:00","22.2","","11.0","","49","","6","","14","","48.3","","100.88","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 17:00","2019","09","06","17:00","19.9","","11.9","","59","","4","","23","","48.3","","100.91","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 18:00","2019","09","06","18:00","19.0","","12.1","","64","","4","","21","","24.1","","100.88","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 19:00","2019","09","06","19:00","18.5","","11.6","","64","","4","","30","","24.1","","100.84","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 20:00","2019","09","06","20:00","17.9","","11.2","","65","","5","","22","","24.1","","100.84","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 21:00","2019","09","06","21:00","17.3","","10.5","","64","","5","","22","","24.1","","100.83","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 22:00","2019","09","06","22:00","17.0","","10.2","","64","","5","","19","","24.1","","100.79","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-06 23:00","2019","09","06","23:00","16.3","","10.4","","68","","4","","15","","24.1","","100.74","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 00:00","2019","09","07","00:00","15.6","","10.4","","71","","3","","13","","24.1","","100.72","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 01:00","2019","09","07","01:00","15.5","","10.8","","74","","4","","15","","24.1","","100.72","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 02:00","2019","09","07","02:00","14.9","","11.2","","78","","4","","11","","24.1","","100.67","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 03:00","2019","09","07","03:00","14.9","","11.6","","80","","4","","11","","24.1","","100.61","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 04:00","2019","09","07","04:00","14.6","","11.6","","82","","3","","16","","24.1","","100.59","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 05:00","2019","09","07","05:00","14.2","","11.3","","82","","3","","17","","24.1","","100.59","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 06:00","2019","09","07","06:00","13.6","","11.0","","84","","3","","19","","48.3","","100.59","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 07:00","2019","09","07","07:00","14.0","","11.2","","83","","1","","13","","48.3","","100.62","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 08:00","2019","09","07","08:00","15.8","","11.7","","76","","3","","15","","48.3","","100.55","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 09:00","2019","09","07","09:00","17.8","","11.5","","66","","2","","9","","48.3","","100.53","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 10:00","2019","09","07","10:00","18.8","","11.0","","60","","5","","10","","48.3","","100.48","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 11:00","2019","09","07","11:00","19.0","","9.7","","55","","36","","3","","48.3","","100.41","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-09-07 12:00","2019","09","07","12:00","20.1","","9.7","","51","","1","","7","","48.3","","100.37","","","","","","NA"
