"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 13:00","2019","07","07","13:00","23.4","","7.6","","36","","32","","3","","48.3","","101.18","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 14:00","2019","07","07","14:00","24.2","","9.6","","39","","21","","26","","48.3","","101.14","","25","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 15:00","2019","07","07","15:00","24.2","","9.8","","40","","22","","13","","48.3","","101.12","","25","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 16:00","2019","07","07","16:00","24.7","","7.9","","34","","29","","9","","48.3","","101.08","","25","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 17:00","2019","07","07","17:00","24.5","","8.9","","37","","21","","14","","48.3","","101.05","","25","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 18:00","2019","07","07","18:00","24.4","","8.1","","35","","22","","14","","48.3","","101.04","","25","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 19:00","2019","07","07","19:00","23.9","","9.3","","39","","21","","13","","48.3","","101.02","","25","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 20:00","2019","07","07","20:00","22.4","","11.3","","49","","22","","13","","24.1","","101.04","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 21:00","2019","07","07","21:00","20.5","","11.3","","55","","24","","9","","24.1","","101.07","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 22:00","2019","07","07","22:00","19.3","","9.5","","52","","30","","8","","24.1","","101.08","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-07 23:00","2019","07","07","23:00","19.0","","8.7","","51","","31","","8","","24.1","","101.09","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 00:00","2019","07","08","00:00","17.0","","9.4","","61","","35","","4","","24.1","","101.10","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 01:00","2019","07","08","01:00","15.7","","10.0","","69","","33","","5","","24.1","","101.13","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 02:00","2019","07","08","02:00","14.6","","10.0","","74","","30","","4","","24.1","","101.14","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 03:00","2019","07","08","03:00","14.2","","9.5","","73","","34","","9","","24.1","","101.13","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 04:00","2019","07","08","04:00","13.4","","9.5","","77","","30","","4","","24.1","","101.16","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 05:00","2019","07","08","05:00","12.9","","8.9","","76","","36","","3","","48.3","","101.19","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 06:00","2019","07","08","06:00","17.0","","9.6","","61","","34","","8","","48.3","","101.21","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 07:00","2019","07","08","07:00","19.1","","8.4","","49","","3","","7","","48.3","","101.22","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 08:00","2019","07","08","08:00","20.9","","9.4","","47","","2","","4","","48.3","","101.23","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 09:00","2019","07","08","09:00","22.2","","8.5","","41","","32","","6","","48.3","","101.25","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 10:00","2019","07","08","10:00","23.2","","10.1","","43","","23","","11","","48.3","","101.20","","25","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 11:00","2019","07","08","11:00","24.4","","11.0","","42","","19","","16","","48.3","","101.18","","26","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 12:00","2019","07","08","12:00","25.4","","7.8","","32","","24","","8","","48.3","","101.10","","26","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 13:00","2019","07","08","13:00","26.0","","7.1","","29","","27","","17","","48.3","","101.06","","26","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 14:00","2019","07","08","14:00","26.9","","8.5","","31","","27","","10","","48.3","","101.03","","28","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 15:00","2019","07","08","15:00","27.4","","9.0","","31","","26","","23","","48.3","","100.98","","28","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 16:00","2019","07","08","16:00","27.4","","8.4","","30","","24","","21","","48.3","","100.92","","28","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 17:00","2019","07","08","17:00","27.3","","8.2","","29","","28","","18","","48.3","","100.91","","28","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 18:00","2019","07","08","18:00","27.0","","8.8","","31","","25","","18","","48.3","","100.97","","28","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 19:00","2019","07","08","19:00","25.5","","9.9","","37","","26","","12","","48.3","","100.97","","27","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 20:00","2019","07","08","20:00","24.3","","10.4","","41","","29","","8","","24.1","","101.00","","26","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 21:00","2019","07","08","21:00","22.5","","10.4","","46","","30","","9","","24.1","","101.03","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 22:00","2019","07","08","22:00","20.8","","10.2","","50","","27","","10","","24.1","","101.02","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-08 23:00","2019","07","08","23:00","19.9","","10.5","","54","","27","","7","","24.1","","100.99","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 00:00","2019","07","09","00:00","20.8","","12.5","","59","","21","","12","","24.1","","100.99","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 01:00","2019","07","09","01:00","19.2","","11.3","","60","","21","","8","","24.1","","101.00","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 02:00","2019","07","09","02:00","17.8","","11.0","","64","","23","","9","","24.1","","101.06","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 03:00","2019","07","09","03:00","18.3","","11.7","","65","","21","","12","","24.1","","101.10","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 04:00","2019","07","09","04:00","17.7","","11.5","","67","","22","","13","","24.1","","101.14","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 05:00","2019","07","09","05:00","16.9","","11.9","","72","","23","","11","","48.3","","101.18","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 06:00","2019","07","09","06:00","18.2","","12.3","","68","","22","","14","","48.3","","101.21","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 07:00","2019","07","09","07:00","20.0","","13.1","","64","","25","","16","","48.3","","101.27","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 08:00","2019","07","09","08:00","22.1","","14.1","","60","","22","","13","","48.3","","101.29","","26","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 09:00","2019","07","09","09:00","23.7","","14.6","","56","","20","","5","","24.1","","101.26","","27","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 10:00","2019","07","09","10:00","24.9","","16.9","","60","","19","","15","","24.1","","101.21","","30","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 11:00","2019","07","09","11:00","26.6","","16.4","","53","","19","","15","","24.1","","101.18","","31","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 12:00","2019","07","09","12:00","28.0","","14.1","","42","","22","","17","","24.1","","101.14","","31","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 13:00","2019","07","09","13:00","29.9","","14.1","","37","","24","","21","","24.1","","101.08","","33","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 14:00","2019","07","09","14:00","29.7","","13.0","","35","","26","","27","","24.1","","101.06","","32","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 15:00","2019","07","09","15:00","30.0","","11.9","","32","","26","","26","","24.1","","101.04","","32","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 16:00","2019","07","09","16:00","29.8","","12.4","","34","","27","","18","","22.5","","101.00","","32","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 17:00","2019","07","09","17:00","29.5","","12.1","","34","","27","","19","","24.1","","101.04","","32","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 18:00","2019","07","09","18:00","28.8","","12.2","","35","","28","","15","","24.1","","101.07","","31","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 19:00","2019","07","09","19:00","27.9","","12.6","","38","","31","","8","","24.1","","101.09","","30","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 20:00","2019","07","09","20:00","26.5","","12.9","","42","","29","","7","","24.1","","101.11","","29","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 21:00","2019","07","09","21:00","24.2","","14.5","","54","","25","","7","","24.1","","101.14","","28","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 22:00","2019","07","09","22:00","22.8","","14.0","","57","","26","","13","","24.1","","101.15","","26","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-09 23:00","2019","07","09","23:00","22.6","","14.1","","58","","24","","11","","24.1","","101.12","","26","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 00:00","2019","07","10","00:00","22.2","","16.2","","68","","21","","13","","24.1","","101.13","","27","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 01:00","2019","07","10","01:00","21.4","","14.9","","66","","22","","10","","24.1","","101.13","","25","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 02:00","2019","07","10","02:00","21.1","","14.8","","67","","23","","10","","24.1","","101.13","","25","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 03:00","2019","07","10","03:00","20.1","","15.0","","72","","23","","13","","24.1","","101.14","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 04:00","2019","07","10","04:00","19.5","","14.4","","72","","24","","13","","24.1","","101.17","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 05:00","2019","07","10","05:00","19.2","","13.9","","71","","24","","12","","48.3","","101.19","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 06:00","2019","07","10","06:00","20.6","","13.7","","64","","24","","6","","48.3","","101.23","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 07:00","2019","07","10","07:00","22.3","","13.3","","56","","24","","9","","48.3","","101.25","","25","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 08:00","2019","07","10","08:00","23.3","","13.7","","54","","21","","7","","48.3","","101.26","","26","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 09:00","2019","07","10","09:00","24.6","","14.1","","52","","20","","10","","24.1","","101.23","","28","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 10:00","2019","07","10","10:00","26.0","","13.3","","45","","22","","17","","24.1","","101.19","","29","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 11:00","2019","07","10","11:00","27.6","","13.1","","40","","21","","17","","24.1","","101.17","","30","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 12:00","2019","07","10","12:00","28.3","","13.4","","39","","22","","18","","24.1","","101.12","","31","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 13:00","2019","07","10","13:00","29.1","","15.0","","42","","20","","6","","24.1","","101.07","","33","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 14:00","2019","07","10","14:00","29.4","","14.8","","40","","22","","16","","24.1","","101.04","","33","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 15:00","2019","07","10","15:00","30.4","","13.8","","36","","20","","13","","24.1","","101.02","","34","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 16:00","2019","07","10","16:00","30.2","","13.6","","36","","22","","15","","24.1","","100.99","","33","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 17:00","2019","07","10","17:00","30.7","","12.6","","32","","21","","12","","24.1","","100.96","","33","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 18:00","2019","07","10","18:00","29.8","","12.4","","34","","18","","9","","24.1","","100.94","","32","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 19:00","2019","07","10","19:00","28.9","","14.1","","40","","36","","2","","24.1","","100.94","","32","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 20:00","2019","07","10","20:00","27.6","","16.1","","49","","17","","15","","24.1","","100.95","","32","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 21:00","2019","07","10","21:00","26.7","","15.9","","51","","15","","13","","24.1","","100.93","","31","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 22:00","2019","07","10","22:00","25.4","","15.4","","53","","15","","11","","24.1","","100.88","","30","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-10 23:00","2019","07","10","23:00","25.5","","14.8","","51","","12","","9","","24.1","","100.83","","29","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 00:00","2019","07","11","00:00","24.7","","15.3","","55","","12","","10","","24.1","","100.81","","29","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 01:00","2019","07","11","01:00","24.1","","15.7","","59","","12","","8","","24.1","","100.79","","29","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 02:00","2019","07","11","02:00","23.4","","16.9","","67","","13","","9","","24.1","","100.76","","29","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 03:00","2019","07","11","03:00","22.3","","17.1","","72","","7","","8","","24.1","","100.73","","28","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 04:00","2019","07","11","04:00","22.1","","17.5","","75","","7","","8","","24.1","","100.74","","28","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 05:00","2019","07","11","05:00","20.9","","18.0","","83","","3","","12","","24.1","","100.72","","27","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 06:00","2019","07","11","06:00","20.9","","17.0","","78","","1","","12","","24.1","","100.71","","26","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 07:00","2019","07","11","07:00","19.0","","17.6","","91","","3","","4","","19.3","","100.78","","","","","","Thunderstorms,Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 08:00","2019","07","11","08:00","20.9","","19.1","","89","","13","","11","","24.1","","100.66","","28","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 09:00","2019","07","11","09:00","19.3","","17.6","","90","","35","","13","","24.1","","100.80","","","","","","Thunderstorms,Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 10:00","2019","07","11","10:00","19.9","","19.1","","95","","9","","23","","24.1","","100.61","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 11:00","2019","07","11","11:00","21.7","","19.7","","88","","11","","13","","24.1","","100.59","","29","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 12:00","2019","07","11","12:00","22.4","","20.0","","86","","12","","18","","24.1","","100.53","","30","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 13:00","2019","07","11","13:00","24.6","","20.9","","80","","13","","20","","24.1","","100.38","","33","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 14:00","2019","07","11","14:00","26.0","","21.1","","74","","13","","21","","24.1","","100.27","","35","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 15:00","2019","07","11","15:00","27.8","","22.2","","71","","15","","25","","24.1","","100.20","","37","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 16:00","2019","07","11","16:00","27.6","","21.8","","70","","15","","20","","24.1","","100.21","","37","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 17:00","2019","07","11","17:00","26.8","","22.4","","77","","15","","16","","24.1","","100.11","","36","","","","Thunderstorms,Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 18:00","2019","07","11","18:00","19.4","","18.1","","92","","28","","14","","24.1","","100.28","","","","","","Thunderstorms,Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 19:00","2019","07","11","19:00","20.1","","18.5","","90","","16","","17","","24.1","","100.34","","26","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 20:00","2019","07","11","20:00","19.6","","18.5","","93","","14","","13","","24.1","","100.24","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 21:00","2019","07","11","21:00","19.5","","18.4","","94","","14","","9","","24.1","","100.17","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 22:00","2019","07","11","22:00","19.2","","18.3","","94","","15","","18","","19.3","","100.18","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-11 23:00","2019","07","11","23:00","19.3","","18.2","","93","","16","","7","","19.3","","100.13","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 00:00","2019","07","12","00:00","19.4","","18.3","","93","","13","","6","","19.3","","100.12","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 01:00","2019","07","12","01:00","19.5","","18.4","","93","","11","","5","","19.3","","100.12","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 02:00","2019","07","12","02:00","19.8","","18.6","","93","","12","","9","","24.1","","100.07","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 03:00","2019","07","12","03:00","19.8","","18.6","","93","","15","","6","","24.1","","100.04","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 04:00","2019","07","12","04:00","19.8","","18.7","","94","","20","","5","","19.3","","100.06","","","","","","Drizzle"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 05:00","2019","07","12","05:00","20.0","","18.9","","93","","22","","6","","24.1","","100.05","","27","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 06:00","2019","07","12","06:00","20.1","","19.1","","94","","24","","8","","24.1","","100.10","","27","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 07:00","2019","07","12","07:00","21.0","","19.0","","89","","30","","8","","24.1","","100.13","","28","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 08:00","2019","07","12","08:00","21.5","","18.8","","84","","27","","13","","24.1","","100.15","","28","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 09:00","2019","07","12","09:00","22.0","","18.5","","80","","28","","14","","24.1","","100.18","","28","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 10:00","2019","07","12","10:00","22.8","","18.8","","78","","26","","13","","24.1","","100.19","","29","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 11:00","2019","07","12","11:00","23.9","","19.7","","77","","28","","12","","24.1","","100.21","","31","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 12:00","2019","07","12","12:00","24.8","","17.7","","64","","28","","21","","24.1","","100.20","","31","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 13:00","2019","07","12","13:00","24.5","","17.6","","65","","27","","22","","24.1","","100.23","","30","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 14:00","2019","07","12","14:00","24.0","","16.5","","62","","29","","25","","24.1","","100.25","","29","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 15:00","2019","07","12","15:00","24.9","","16.3","","58","","30","","21","","24.1","","100.23","","30","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 16:00","2019","07","12","16:00","25.7","","17.2","","59","","26","","25","","24.1","","100.24","","31","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 17:00","2019","07","12","17:00","24.3","","16.9","","63","","27","","23","","24.1","","100.27","","30","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 18:00","2019","07","12","18:00","23.7","","16.7","","64","","27","","21","","24.1","","100.30","","29","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 19:00","2019","07","12","19:00","23.2","","16.6","","66","","26","","16","","24.1","","100.35","","28","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 20:00","2019","07","12","20:00","22.2","","16.4","","70","","27","","14","","24.1","","100.41","","27","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 21:00","2019","07","12","21:00","21.6","","15.9","","70","","28","","15","","24.1","","100.48","","26","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 22:00","2019","07","12","22:00","20.9","","16.0","","74","","26","","9","","24.1","","100.52","","26","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-12 23:00","2019","07","12","23:00","20.2","","16.0","","77","","27","","10","","24.1","","100.52","","25","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 00:00","2019","07","13","00:00","19.3","","16.8","","85","","24","","9","","24.1","","100.52","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 01:00","2019","07","13","01:00","18.4","","16.6","","89","","24","","9","","24.1","","100.52","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 02:00","2019","07","13","02:00","18.3","","16.5","","89","","23","","12","","24.1","","100.52","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 03:00","2019","07","13","03:00","18.4","","16.9","","90","","24","","10","","24.1","","100.55","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 04:00","2019","07","13","04:00","18.2","","17.0","","92","","24","","7","","24.1","","100.58","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 05:00","2019","07","13","05:00","18.2","","17.1","","93","","23","","11","","24.1","","100.61","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 06:00","2019","07","13","06:00","18.9","","17.4","","91","","24","","13","","24.1","","100.66","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 07:00","2019","07","13","07:00","19.4","","17.5","","89","","25","","17","","24.1","","100.70","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 08:00","2019","07","13","08:00","19.8","","17.5","","86","","26","","18","","24.1","","100.74","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 09:00","2019","07","13","09:00","20.7","","17.9","","84","","22","","18","","24.1","","100.73","","27","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 10:00","2019","07","13","10:00","22.8","","18.3","","75","","22","","23","","24.1","","100.72","","29","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 11:00","2019","07","13","11:00","24.5","","18.5","","69","","22","","23","","48.3","","100.65","","31","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 12:00","2019","07","13","12:00","25.6","","18.5","","64","","23","","21","","48.3","","100.62","","32","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 13:00","2019","07","13","13:00","26.7","","16.6","","53","","22","","26","","48.3","","100.59","","32","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 14:00","2019","07","13","14:00","26.4","","17.3","","56","","22","","26","","48.3","","100.53","","32","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 15:00","2019","07","13","15:00","26.9","","15.3","","49","","22","","26","","48.3","","100.49","","31","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 16:00","2019","07","13","16:00","27.2","","15.8","","49","","23","","28","","48.3","","100.44","","32","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 17:00","2019","07","13","17:00","26.6","","16.9","","55","","23","","27","","48.3","","100.45","","32","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 18:00","2019","07","13","18:00","25.6","","17.4","","60","","23","","39","","48.3","","100.42","","31","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 19:00","2019","07","13","19:00","24.5","","16.4","","60","","23","","32","","24.1","","100.47","","29","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 20:00","2019","07","13","20:00","23.3","","17.5","","70","","23","","26","","24.1","","100.50","","29","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 21:00","2019","07","13","21:00","19.9","","16.7","","82","","28","","17","","19.3","","100.65","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 22:00","2019","07","13","22:00","19.6","","16.4","","82","","23","","5","","24.1","","100.51","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-13 23:00","2019","07","13","23:00","19.0","","16.5","","85","","22","","19","","24.1","","100.59","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-14 00:00","2019","07","14","00:00","18.0","","15.7","","86","","26","","9","","24.1","","100.56","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-14 01:00","2019","07","14","01:00","17.8","","16.4","","91","","28","","7","","24.1","","100.56","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-14 02:00","2019","07","14","02:00","18.0","","16.3","","90","","22","","8","","24.1","","100.51","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-07-14 03:00","2019","07","14","03:00","18.3","","16.7","","90","","25","","9","","24.1","","100.55","","","","","","NA"
